P_out, P_c, E,dE/dP, M, R
1.12E-11,197,789.1243368,1.396740071,1.657324736,10.579
1.16E-11,198,790.51901,1.392612472,1.659711303,10.577
1.38E-11,199,791.909574,1.388521585,1.662081612,10.575
7.93E-12,200,793.2960653,1.384466918,1.664437187,10.574
7.64E-12,201,794.6785198,1.380447986,1.666775446,10.572
7.43E-12,202,796.056973,1.376464314,1.669097918,10.571
8.33E-12,203,797.43146,1.372515434,1.671406114,10.57
7.41E-12,204,798.8020153,1.368600888,1.673697463,10.568
1.31E-11,205,800.168673,1.364720226,1.675973478,10.565
1.36E-11,206,801.5314669,1.360873006,1.678235654,10.564
1.14E-11,207,802.8904301,1.357058792,1.680481436,10.562
1.07E-11,208,804.2455953,1.35327716,1.68271232,10.56
1.05E-11,209,805.5969951,1.349527688,1.684929783,10.559
7.18E-12,210,806.9446613,1.345809966,1.687131288,10.558
1.37E-11,211,808.2886255,1.342123589,1.689319644,10.556
1.02E-11,212,809.6289188,1.338468159,1.691492322,10.554
8.68E-12,213,810.965572,1.334843285,1.693650792,10.552
1.38E-11,214,812.2986154,1.331248584,1.695796503,10.551
9.62E-12,215,813.6280791,1.327683678,1.697926946,10.549
8.10E-12,216,814.9539926,1.324148195,1.700044885,10.548
1.16E-11,217,816.2763852,1.320641772,1.702147818,10.546
9.03E-12,218,817.5952857,1.31716405,1.704238495,10.544
1.25E-11,219,818.9107227,1.313714676,1.706314423,10.542
9.71E-12,220,820.2227244,1.310293303,1.708378335,10.541
1.31E-11,221,821.5313185,1.30689959,1.710427749,10.539
8.26E-12,222,822.8365327,1.303533204,1.712465382,10.538
1.21E-11,223,824.1383939,1.300193812,1.714488761,10.535
7.67E-12,224,825.4369292,1.296881093,1.716500589,10.535
1.14E-11,225,826.7321649,1.293594725,1.718499686,10.533
1.42E-11,226,828.0241273,1.290334396,1.720484884,10.531
9.24E-12,227,829.3128423,1.287099798,1.722458864,10.529
1.11E-11,228,830.5983354,1.283890625,1.724419175,10.527
1.37E-11,229,831.8806319,1.28070658,1.726368482,10.526
8.42E-12,230,833.1597568,1.277547369,1.728304346,10.524
1.01E-11,231,834.4357348,1.274412701,1.730229416,10.523
1.36E-11,232,835.7085903,1.271302293,1.732142525,10.521
6.77E-12,233,836.9783474,1.268215864,1.734042516,10.519
7.76E-12,234,838.2450299,1.265153138,1.73593202,10.518
1.03E-11,235,839.5086615,1.262113844,1.737809874,10.517
1.07E-11,236,840.7692654,1.259097714,1.739674925,10.514
1.33E-11,237,842.0268646,1.256104486,1.741529783,10.512
1.38E-11,238,843.2814819,1.2531339,1.743372043,10.51
6.84E-12,239,844.5331398,1.250185701,1.745204299,10.51
8.23E-12,240,845.7818607,1.247259638,1.7470254,10.508
8.20E-12,241,847.0276664,1.244355463,1.7488342,10.506
8.42E-12,242,848.2705788,1.241472934,1.750633275,10.505
9.86E-12,243,849.5106194,1.238611809,1.752421475,10.503
1.13E-11,244,850.7478095,1.235771854,1.754198894,10.501
1.08E-11,245,851.9821701,1.232952835,1.755964393,10.499
1.06E-11,246,853.213722,1.230154523,1.757720522,10.498
1.18E-11,247,854.4424859,1.227376692,1.759466138,10.496
1.08E-11,248,855.6684822,1.22461912,1.76120011,10.494
1.03E-11,249,856.8917309,1.221881588,1.762924967,10.493
1.11E-11,250,858.112252,1.219163879,1.764639572,10.491
1.03E-11,251,859.3300652,1.216465781,1.766344012,10.49
9.08E-12,252,860.54519,1.213787085,1.768037157,10.488
9.51E-12,253,861.7576457,1.211127583,1.769721516,10.486
8.56E-12,254,862.9674515,1.208487072,1.771395959,10.485
8.77E-12,255,864.1746261,1.205865351,1.773060565,10.483
7.40E-12,256,865.3791884,1.203262224,1.774714213,10.481
7.77E-12,257,866.5811567,1.200677493,1.776359389,10.48
6.71E-12,258,867.7805494,1.198110968,1.777994966,10.479
6.60E-12,259,868.9773847,1.19556246,1.779621023,10.477
1.22E-11,260,870.1716803,1.19303178,1.781236445,10.474
1.04E-11,261,871.3634541,1.190518746,1.782843693,10.473
9.89E-12,262,872.5527236,1.188023176,1.784441648,10.471
8.25E-12,263,873.7395062,1.18554489,1.786030386,10.47
6.75E-12,264,874.9238191,1.183083712,1.787609979,10.469
1.21E-11,265,876.1056793,1.180639468,1.789179322,10.466
1.18E-11,266,877.2851036,1.178211987,1.790740846,10.465
1.09E-11,267,878.4621088,1.1758011,1.792293441,10.463
8.66E-12,268,879.6367113,1.173406638,1.793837179,10.462
7.82E-12,269,880.8089275,1.171028439,1.795372128,10.46
1.42E-11,270,881.9787735,1.168666338,1.796898356,10.458
1.07E-11,271,883.1462655,1.166320177,1.798414769,10.456
9.94E-12,272,884.3114192,1.163989797,1.799923766,10.455
7.60E-12,273,885.4742503,1.161675042,1.801424246,10.454
6.63E-12,274,886.6347744,1.159375758,1.802916276,10.452
1.18E-11,275,887.7930069,1.157091794,1.80439992,10.45
8.87E-12,276,888.948963,1.154823,1.805875244,10.449
6.35E-12,277,890.1026579,1.152569229,1.807341159,10.447
1.33E-11,278,891.2541065,1.150330333,1.808800035,10.445
9.81E-12,279,892.4033235,1.148106171,1.810250781,10.444
8.36E-12,280,893.5503237,1.145896599,1.811693458,10.442
1.43E-11,281,894.6951215,1.143701478,1.813128128,10.44
1.25E-11,282,895.8377314,1.141520669,1.814554853,10.439
1.04E-11,283,896.9781676,1.139354036,1.815973691,10.437
7.49E-12,284,898.1164441,1.137201444,1.817384703,10.436
1.21E-11,285,899.2525751,1.135062761,1.818786813,10.433
8.70E-12,286,900.3865743,1.132937855,1.820182351,10.432
7.40E-12,287,901.5184553,1.130826596,1.821570238,10.431
1.23E-11,288,902.648232,1.128728857,1.82295053,10.429
9.98E-12,289,903.7759175,1.126644511,1.824323286,10.427
7.01E-12,290,904.9015254,1.124573434,1.82568856,10.426
1.40E-11,291,906.0250688,1.122515503,1.827046409,10.424
9.69E-12,292,907.1465607,1.120470596,1.828396887,10.423
7.64E-12,293,908.2660143,1.118438593,1.829740048,10.421
1.31E-11,294,909.3834422,1.116419375,1.831075948,10.42
8.67E-12,295,910.4988572,1.114412826,1.832403523,10.418
6.73E-12,296,911.612272,1.112418831,1.833725059,10.416
1.11E-11,297,912.7236991,1.110437274,1.83503949,10.414
7.54E-12,298,913.8331507,1.108468044,1.836346869,10.413
6.09E-12,299,914.9406392,1.106511028,1.837647248,10.412
9.86E-12,300,916.0461768,1.104566118,1.838940676,10.41
7.68E-12,301,917.1497754,1.102633204,1.840227204,10.408
