P_out, P_c, E,dE/dP, M, R
8.54E-12,259,949.7608216,1.945731292,1.858435386,11.292
9.47E-12,260,951.7054071,1.943442075,1.859258226,11.289
1.17E-11,261,953.6477104,1.941166953,1.860073927,11.284
1.36E-11,262,955.5877456,1.938905783,1.860882559,11.281
7.56E-12,263,957.5255266,1.936658426,1.861684189,11.278
9.93E-12,264,959.4610671,1.934424744,1.862478885,11.273
1.23E-11,265,961.3943806,1.932204601,1.863266714,11.27
7.22E-12,266,963.3254807,1.929997863,1.864047741,11.267
1.01E-11,267,965.2543808,1.927804398,1.864822031,11.262
1.32E-11,268,967.1810939,1.925624076,1.865589649,11.259
9.40E-12,269,969.1056332,1.923456768,1.866350658,11.255
1.24E-11,270,971.0280117,1.921302346,1.86710512,11.251
7.60E-12,271,972.9482422,1.919160686,1.867852334,11.248
1.22E-11,272,974.8663373,1.917031665,1.86859389,11.244
8.27E-12,273,976.7823097,1.91491516,1.869329083,11.241
1.17E-11,274,978.6961718,1.912811051,1.870057971,11.237
9.37E-12,275,980.6079359,1.91071922,1.870780616,11.233
7.88E-12,276,982.5176143,1.908639549,1.871497074,11.23
1.20E-11,277,984.425219,1.906571924,1.872207403,11.226
8.91E-12,278,986.3307621,1.904516229,1.872911661,11.223
7.95E-12,279,988.2342554,1.902472352,1.873609903,11.22
1.17E-11,280,990.1357107,1.900440183,1.874301431,11.215
9.18E-12,281,992.0351396,1.898419611,1.874987809,11.212
8.69E-12,282,993.9325537,1.896410529,1.875668336,11.209
8.13E-12,283,995.8279645,1.89441283,1.876343065,11.205
1.42E-11,284,997.7213832,1.892426407,1.877012049,11.201
1.38E-11,285,999.612821,1.890451158,1.877675341,11.197
1.41E-11,286,1001.502289,1.888486979,1.878332994,11.194
1.14E-11,287,1003.389799,1.886533769,1.878984313,11.19
1.03E-11,288,1005.27536,1.884591427,1.879630838,11.187
1.08E-11,289,1007.158985,1.882659856,1.880271875,11.183
1.20E-11,290,1009.040684,1.880738956,1.880907473,11.18
1.15E-11,291,1010.920467,1.878828631,1.88153768,11.177
1.28E-11,292,1012.798344,1.876928787,1.882162545,11.173
1.21E-11,293,1014.674328,1.87503933,1.882781381,11.17
1.40E-11,294,1016.548426,1.873160165,1.883395706,11.166
1.45E-11,295,1018.420651,1.871291202,1.884004831,11.163
8.18E-12,296,1020.291012,1.86943235,1.884608802,11.16
1.00E-11,297,1022.159519,1.86758352,1.885207663,11.156
1.05E-11,298,1024.026183,1.865744622,1.885800732,11.153
1.34E-11,299,1025.891012,1.86391557,1.886389514,11.149
8.12E-12,300,1027.754017,1.862096278,1.88697332,11.146
9.49E-12,301,1029.615208,1.860286659,1.887552195,11.143
1.03E-11,302,1031.474593,1.85848663,1.888125457,11.139
1.43E-11,303,1033.332184,1.856696108,1.888694601,11.135
9.39E-12,304,1035.187989,1.854915011,1.889258942,11.132
1.18E-11,305,1037.042017,1.853143256,1.889818521,11.129
8.07E-12,306,1038.894278,1.851380765,1.89037338,11.126
1.15E-11,307,1040.744782,1.849627457,1.890922841,11.122
8.09E-12,308,1042.593536,1.847883255,1.891468384,11.119
1.26E-11,309,1044.440551,1.84614808,1.892009328,11.115
8.11E-12,310,1046.285836,1.844421857,1.892545712,11.113
1.20E-11,311,1048.129398,1.842704509,1.893076861,11.108
8.04E-12,312,1049.971247,1.840995962,1.893604246,11.106
1.37E-11,313,1051.811393,1.839296142,1.894127186,11.102
1.02E-11,314,1053.649843,1.837604976,1.89464501,11.099
8.25E-12,315,1055.486606,1.835922392,1.895159179,11.096
6.82E-12,316,1057.32169,1.834248319,1.895669017,11.093
1.24E-11,317,1059.155105,1.832582685,1.896174561,11.089
8.44E-12,318,1060.986858,1.830925421,1.896675138,11.086
7.36E-12,319,1062.816959,1.829276459,1.897172203,11.083
1.44E-11,320,1064.645414,1.82763573,1.897665081,11.079
1.03E-11,321,1066.472233,1.826003166,1.898153103,11.076
9.50E-12,322,1068.297423,1.824378702,1.898637714,11.073
8.93E-12,323,1070.120993,1.82276227,1.899118242,11.07
6.74E-12,324,1071.94295,1.821153807,1.89959402,11.067
6.58E-12,325,1073.763303,1.819553247,1.900066487,11.064
1.44E-11,326,1075.582059,1.817960528,1.900534973,11.06
1.34E-11,327,1077.399227,1.816375585,1.90099881,11.056
1.39E-11,328,1079.214813,1.814798358,1.901459433,11.053
6.57E-12,329,1081.028826,1.813228783,1.901916172,11.051
1.23E-11,330,1082.841273,1.811666801,1.902368363,11.047
1.35E-11,331,1084.652162,1.810112351,1.902817432,11.044
7.73E-12,332,1086.4615,1.808565373,1.903262711,11.041
6.98E-12,333,1088.269295,1.807025809,1.903703541,11.038
8.09E-12,334,1090.075555,1.8054936,1.904141338,11.035
9.52E-12,335,1091.880285,1.803968688,1.904575438,11.032
1.04E-11,336,1093.683494,1.802451018,1.905005181,11.028
1.28E-11,337,1095.48519,1.800940531,1.90543198,11.025
7.11E-12,338,1097.285378,1.799437173,1.90585517,11.023
8.19E-12,339,1099.084066,1.797940888,1.906274096,11.019
8.90E-12,340,1100.881262,1.796451622,1.90669016,11.016
1.10E-11,341,1102.676972,1.79496932,1.907102018,11.013
1.43E-11,342,1104.471203,1.793493929,1.90751107,11.009
8.72E-12,343,1106.263962,1.792025397,1.907916658,11.007
1.11E-11,344,1108.055256,1.79056367,1.908318127,11.003
6.99E-12,345,1109.845092,1.789108698,1.90871687,11.001
9.21E-12,346,1111.633476,1.787660428,1.90911155,10.997
1.36E-11,347,1113.420415,1.786218811,1.909503556,10.994
9.04E-12,348,1115.205915,1.784783795,1.909892234,10.992
1.27E-11,349,1116.989984,1.783355332,1.910276932,10.988
8.41E-12,350,1118.772628,1.781933373,1.910659032,10.985
1.21E-11,351,1120.553853,1.780517868,1.911037206,10.981
8.69E-12,352,1122.333666,1.779108769,1.911412833,10.979
1.30E-11,353,1124.112073,1.77770603,1.911784586,10.975
9.67E-12,354,1125.88908,1.776309602,1.912153841,10.973
6.58E-12,355,1127.664694,1.774919439,1.912519273,10.97
1.16E-11,356,1129.438921,1.773535496,1.912882254,10.967
8.69E-12,357,1131.211767,1.772157725,1.913242134,10.964
1.43E-11,358,1132.983239,1.770786083,1.913598269,10.96
1.16E-11,359,1134.753341,1.769420524,1.913952023,10.958
8.66E-12,360,1136.522082,1.768061004,1.914302079,10.955
7.23E-12,361,1138.289465,1.766707478,1.9146498,10.953
1.28E-11,362,1140.055499,1.765359905,1.914993872,10.949
