P_out, P_c, E, dE/dP, M, R
1.22E-11,488,1325.1531,1.521526404,1.971008886,10.826
7.47E-12,489,1326.674113,1.520500706,1.971105163,10.824
1.40E-11,490,1328.194102,1.519478116,1.971200318,10.821
7.78E-12,491,1329.71307,1.518458617,1.971294733,10.819
1.23E-11,492,1331.23102,1.517442194,1.971387666,10.816
9.69E-12,493,1332.747956,1.516428831,1.971479498,10.814
6.29E-12,494,1334.263879,1.515418511,1.971570236,10.812
1.22E-11,495,1335.778794,1.51441122,1.971659887,10.808
9.91E-12,496,1337.292703,1.513406943,1.971748459,10.806
1.27E-11,497,1338.805609,1.512405663,1.97183633,10.804
1.02E-11,498,1340.317515,1.511407366,1.971922762,10.801
8.70E-12,499,1341.828424,1.510412036,1.972008136,10.799
6.21E-12,500,1343.33834,1.509419659,1.972092455,10.797
1.12E-11,501,1344.847265,1.50843022,1.972175729,10.794
9.90E-12,502,1346.355201,1.507443704,1.972257963,10.792
6.40E-12,503,1347.862153,1.506460096,1.972339534,10.79
1.20E-11,504,1349.368123,1.505479382,1.972419708,10.787
1.06E-11,505,1350.873113,1.504501547,1.972498862,10.784
9.91E-12,506,1352.377127,1.503526577,1.972577003,10.782
7.76E-12,507,1353.880167,1.502554458,1.972654136,10.78
7.07E-12,508,1355.382236,1.501585175,1.972730267,10.777
6.85E-12,509,1356.883338,1.500618714,1.972805404,10.775
1.41E-11,510,1358.383475,1.499655063,1.972879551,10.772
1.01E-11,511,1359.882649,1.498694205,1.972953085,10.77
8.40E-12,512,1361.380864,1.497736129,1.973025273,10.768
8.59E-12,513,1362.878122,1.49678082,1.973096492,10.766
8.52E-12,514,1364.374427,1.495828264,1.973166746,10.763
7.43E-12,515,1365.86978,1.494878449,1.973236042,10.761
7.89E-12,516,1367.364185,1.49393136,1.973304385,10.759
8.11E-12,517,1368.857643,1.492986985,1.973371781,10.756
7.34E-12,518,1370.350159,1.49204531,1.973438237,10.754
7.74E-12,519,1371.841735,1.491106322,1.973503758,10.751
8.70E-12,520,1373.332373,1.490170008,1.97356835,10.749
8.10E-12,521,1374.822076,1.489236355,1.973632018,10.747
