P_out, P_c, E, dE/dP, M, R
9.69291164794503e-13, 1.8, 128.86591099526942,21.6154734076882,0.1339407897137833, 18.49299999999962
9.654182190043808e-13, 1.9000000000000001, 131.00512612435276,21.1705073613026,0.14068041927829542, 17.713999999998666
9.684876230841878e-13, 2.0, 133.10034433026763,20.7354973672403,0.14736206383578923, 17.07999999999789
9.70741824388223e-13, 2.1000000000000005, 135.15255002964545,20.3102204948967,0.15399250448380797, 16.558999999997255
9.497717421950762e-13, 2.2, 137.16270559658798,19.8944588054416,0.16056164059198108, 16.124999999996724
9.43942804354102e-13, 2.3000000000000007, 139.1317518562352,19.4879992400455,0.1670440397053429, 15.754999999996707
9.985455817237415e-13, 2.4000000000000004, 141.06060856728067,19.0906335106086,0.17346328965355493, 15.436999999996884
9.73931308403988e-13, 2.500000000000001, 142.95017489368337,18.7021579929365,0.1798102137705026, 15.164999999997034
9.638576697101089e-13, 2.6000000000000005, 144.80132986581705,18.3223736223078,0.18609132165803008, 14.928999999997165
9.156424709712626e-13, 2.700000000000001, 146.61493283129352,17.9510857913801,0.19228248655992286, 14.719999999997281
8.8970491205548e-13, 2.8000000000000007, 148.39182389569103,17.5881042503823,0.19842017268160686, 14.537999999997382
8.859394755058259e-13, 2.9000000000000012, 150.13282435341478,17.2332430095414,0.20448007587530992, 14.374999999997472
9.166964700125998e-13, 3.000000000000001, 151.83873710890902,16.8863202436943,0.21046795256758646, 14.227999999997554
8.908119113965674e-13, 3.1000000000000014, 153.51034708843775,16.5471581990356,0.21638911877642336, 14.096999999997626
9.763617060590918e-13, 3.200000000000001, 155.1484216426455,16.2155831019532,0.22224845067322885, 13.978999999997692
9.62605188541181e-13, 3.3000000000000016, 156.75371094010316,15.8914250699057,0.2280504547811099, 13.87299999999775
8.643817554332139e-13, 3.4000000000000012, 158.3269483520428,15.5745180242944,0.23378557836410502, 13.777999999997803
8.63927107922031e-13, 3.5000000000000018, 159.86885082847638,15.2646996052877,0.23945816025794933, 13.688999999997852
9.271677575854737e-13, 3.6000000000000014, 161.38011926589394,14.9618110885513,0.24507224322749355, 13.607999999997897
9.414876436786112e-13, 3.700000000000002, 162.86143886672733,14.6656973038440,0.2506315579037779, 13.533999999997938
9.186740858515467e-13, 3.8000000000000016, 164.3134794907655,14.3762065554356,0.2561527839440598, 13.467999999997975
8.701320153160936e-13, 3.900000000000002, 165.73689599870107,14.0931905443069,0.26159967376787235, 13.40399999999801
8.627501600280073e-13, 4.000000000000002, 167.13232858798392,13.8165042920922,0.2670147671916815, 13.347999999998041
9.447121023595387e-13, 4.100000000000002, 168.50040312115505,13.5460060667244,0.2723749675379654, 13.29499999999807
8.283069098545206e-13, 4.200000000000002, 169.84173144682802,13.2815573097450,0.27768328882691606, 13.245999999998098
9.637193390734085e-13, 4.3000000000000025, 171.15691171348334,13.0230225652420,0.2829551185078243, 13.199999999998123
9.886771598063895e-13, 4.400000000000002, 172.44652867623668,12.7702694103790,0.28818032676280936, 13.156999999998147
9.032859172554096e-13, 4.500000000000003, 173.71115399673732,12.5231683874795,0.29336143479327204, 13.117999999998169
8.463802483210281e-13, 4.600000000000002, 174.95134653635236,12.2815929376327,0.29851301011876225, 13.081999999998189
9.56505975390678e-13, 4.700000000000003, 176.16765264278575,12.0454193357848,0.30361272268874945, 13.045999999998209
8.042138100128386e-13, 4.8000000000000025, 177.36060643027852,11.8145266272849,0.30868700404194677, 13.015999999998225
9.884695532690225e-13, 4.900000000000003, 178.53073005353647,11.5887965658509,0.31371367320241716, 12.983999999998243
8.409441948520724e-13, 5.0, 179.67853397552307,11.3681135529250,0.31871855254369363, 12.957999999998258
8.965966369938001e-13, 6.0, 190.0334388370748,9.41521772603522,0.36705154837100845, 12.75399999999837
9.630132542815022e-13, 7.0, 198.6404394912633,7.85740623599318,0.41303360446209475, 12.641999999998433
7.11558456713339e-13, 8.0, 205.8530794401446,6.61461666964395,0.45734313837725704, 12.583999999998465
6.589333215100803e-13, 9.0, 211.95325800568762,5.62301122880797,0.5004151523502268, 12.55599999999848
7.48511716551257e-13, 10.0, 217.16574899303936,4.83168881826516,0.5425419349668473, 12.548999999998484
7.476578281151842e-13, 11.0, 221.66977715223658,4.20006342785168,0.5839182020829876, 12.55799999999848
5.846944803524926e-13, 12.0, 225.60824867438257,3.69577378442229,0.6246555762798753, 12.576999999998469
7.145647395665797e-13, 13.0, 229.0951111313083,3.29301661204329,0.6648277905011474, 12.602999999998454
4.914513657071018e-13, 14.0, 232.22122192627947,2.97121765636986,0.7044787297501591, 12.635999999998436
6.239581521079204e-13, 15.0, 235.0590275054177,2.71397202542528,0.7436193231300411, 12.672999999998416
5.682925610273599e-13, 16.0, 237.66629432871997,2.50819926991591,0.782252163969675, 12.711999999998394
9.523190891784395e-13, 17.0, 240.08908376123276,2.34346968619730,0.8203765771681566, 12.75399999999837
7.071795937501222e-13, 18.0, 242.36412410367166,2.21146714368659,0.8579782604082673, 12.796999999998347
8.30620683550383e-13, 19.0, 244.52070193194803,2.10556077009435,0.8950467162174092, 12.842999999998321
5.150035444644206e-13, 20.0, 246.58217015746789,2.02046343448041,0.9315633257710544, 12.888999999998296
3.439000351330858e-13, 21.0, 248.5671504795924,1.95195943858779,0.967516431716595, 12.93499999999827
3.6863266190948083e-13, 22.0, 250.49049216157198,1.89668739142375,1.00288892550466, 12.979999999998245
5.922403008999667e-13, 23.0, 252.3640365109086,1.85196708422386,1.0376717870610455, 13.02499999999822
