P_out, P_c, E, dE/dP, M, R
9.872541658005832e-13, 1.8, 131.94646055780376,24.3154504220035,0.1423420477049859, 19.089000000000347
9.891438633620369e-13, 1.9000000000000001, 134.33596275791305,23.4871234881561,0.1482064473989216, 18.382999999999484
9.57523917556192e-13, 2.0, 136.6462198770596,22.7288991411117,0.15402870788178535, 17.788999999998758
9.300973606092708e-13, 2.1000000000000005, 138.8837770666132,22.0317594810172,0.15981037111607616, 17.28399999999814
9.46066944459289e-13, 2.2, 141.05435667388454,21.3882068353570,0.16554585037167446, 16.84899999999761
9.166376207189795e-13, 2.3000000000000007, 143.162993958399,20.7919520921879,0.17123707404945518, 16.47399999999715
9.303522984987416e-13, 2.4000000000000004, 145.21414555460646,20.2376773311214,0.17687894290485368, 16.142999999996746
9.93777093665628e-13, 2.500000000000001, 147.21177705121636,19.7208527603515,0.18247352878603765, 15.851999999996654
9.722369032666331e-13, 2.6000000000000005, 149.15943437518334,19.2375939133019,0.1880227127174052, 15.595999999996796
9.301928047767274e-13, 2.700000000000001, 151.06030247756826,18.7845490799121,0.193521751798912, 15.366999999996922
8.896966354956774e-13, 2.8000000000000007, 152.9172539627532,18.3588097145238,0.19897257500650345, 15.160999999997037
9.004778832102132e-13, 2.9000000000000012, 154.73288967901598,17.9578384960617,0.2043770188839557, 14.976999999997139
9.149773359062997e-13, 3.000000000000001, 156.50957282842504,17.5794110871677,0.2097367331108565, 14.809999999997231
9.691225255343345e-13, 3.1000000000000014, 158.24945781058642,17.2215686238653,0.21504103554199255, 14.655999999997317
9.103756609361483e-13, 3.200000000000001, 159.95451475560847,16.8825786836342,0.2203100330318515, 14.518999999997392
9.93683675444806e-13, 3.3000000000000016, 161.626550504104,16.5609030066632,0.22552694079427266, 14.391999999997463
9.898016903126074e-13, 3.4000000000000012, 163.26722664006115,16.2551706367433,0.2306993736742517, 14.275999999997527
9.448664624679487e-13, 3.5000000000000018, 164.87807506445353,15.9641554423261,0.235828749738944, 14.169999999997586
9.833869913232423e-13, 3.6000000000000014, 166.4605115051583,15.6867572010955,0.24091061342362918, 14.069999999997641
8.436278437543656e-13, 3.700000000000002, 168.015847285979,15.4219856017040,0.2459577970753607, 13.98099999999769
9.443279860448654e-13, 3.8000000000000016, 169.54529961977212,15.1689466475486,0.2509600121556916, 13.896999999997737
8.581395803335215e-13, 3.900000000000002, 171.05000064447478,14.9268310493500,0.2559185712706285, 13.81899999999778
9.316241255766794e-13, 4.000000000000002, 172.531005383648,14.6949042729830,0.2608401799444036, 13.744999999997821
9.689682205339911e-13, 4.100000000000002, 173.9892987830572,14.4724979717471,0.26571495596738126, 13.676999999997859
8.240544260463452e-13, 4.200000000000002, 175.42580195031118,14.2590025819899,0.270560295698869, 13.614999999997893
8.98438371225627e-13, 4.3000000000000025, 176.84137770452827,14.0538609006404,0.2753609446374476, 13.554999999997927
9.645305097870797e-13, 4.400000000000002, 178.2368355265,13.8565624950029,0.2801233187372977, 13.498999999997958
8.114813896597821e-13, 4.500000000000003, 179.61293598618778,13.6666388207990,0.28485359630683965, 13.448999999997985
9.946185117346921e-13, 4.600000000000002, 180.97039471305837,13.4836589452295,0.2895421684156531, 13.397999999998014
8.364244857157261e-13, 4.700000000000003, 182.30988596531938,13.3072257887525,0.29420030425778865, 13.353999999998038
7.929143136178285e-13, 4.8000000000000025, 183.6320458461987,13.1369728131376,0.29881851814775534, 13.310999999998062
8.739863545588025e-13, 4.900000000000003, 184.93747520875758,12.9725610947447,0.3034027519325836, 13.268999999998085
7.86349277560476e-13, 5.0, 186.22674228510647,12.8136767313882,0.307958774214836, 13.231999999998106
8.742050672632645e-13, 6.0, 198.33636856876907,11.4737188920137,0.35171698880920693, 12.941999999998266
8.885888882945091e-13, 7.0, 209.28275339954047,10.4625170736475,0.39261246857673404, 12.764999999998365
7.241094257187261e-13, 8.0, 219.33299742442256,9.66756123609623,0.4310283235618338, 12.649999999998428
9.825627105646112e-13, 9.0, 228.66783473164273,9.02325982109153,0.46726889125383886, 12.570999999998472
9.763511038119647e-13, 10.0, 237.4159090202957,8.48858068674286,0.5015788189089379, 12.515999999998503
7.495154244043016e-13, 11.0, 245.67241571553214,8.03643226073509,0.5341627079594186, 12.476999999998524
8.508847851654512e-13, 12.0, 253.51000341396917,7.64814714122475,0.5651870417258626, 12.44799999999854
9.710685544103144e-13, 13.0, 260.9855205491752,7.31040909458024,0.5947929437254014, 12.425999999998552
7.311831301948808e-13, 14.0, 268.14438566398644,7.01344250092960,0.6231090648547762, 12.41099999999856
5.649011719263824e-13, 15.0, 275.0235266972899,6.74989533803238,0.6502329225372292, 12.397999999998568
8.831150675758806e-13, 16.0, 281.6534210955961,6.51412295768684,0.6762606616149303, 12.387999999998573
7.827562734713315e-13, 17.0, 288.0595502906884,6.30171355101807,0.7012732128415703, 12.380999999998577
5.300619139156281e-13, 18.0, 294.2634608874313,6.10916474955162,0.7253417305020333, 12.37599999999858
4.649110051586955e-13, 19.0, 300.2835546425867,5.93365774839098,0.7485291985125692, 12.370999999998583
7.656572342827877e-13, 20.0, 306.13568704144865,5.77289610377424,0.770894471140865, 12.366999999998585
6.447287743580353e-13, 21.0, 311.83362801087134,5.62498846835865,0.7924876286184762, 12.363999999998587
8.78372765894403e-13, 22.0, 317.38942151560235,5.48836182255072,0.8133537726317993, 12.359999999998589
7.964543716697348e-13, 23.0, 322.8136697781996,5.36169628148226,0.8335388027993881, 12.35799999999859
4.4973192714129974e-13, 24.0, 328.11576048482783,5.24387543166744,0.8530794478350692, 12.354999999998592
3.204021807082245e-13, 25.0, 333.3040502931782,5.13394802103116,0.8720116509998433, 12.353999999998592
6.584062214281956e-13, 26.0, 338.386014444381,5.03109806743216,0.8903658873036508, 12.350999999998594
3.257922343629755e-13, 27.0, 343.36836979247806,4.93462129066642,0.9081748682721758, 12.349999999998595
