dE_dP(10),dE_dP(50),dE_dP(100),dE_dP(200),dE_dP(400),dE_dP(800),E_c(10),E_c(50),E_c(100),E_c(200),E_c(400),E_c(800),M_1,M_2,M_3,M_4,M_5,M_6,M_7,M_8,M_9,M_10,M_11,M_12,M_13,M_14,M_15,R_1,R_2,R_3,R_4,R_5,R_6,R_7,R_8,R_9,R_10,R_11,R_12,R_13,R_14,R_15
2.98841091112114,2.99075504881573,2.99233446583667,2.9939866432766,2.99547909293562,2.99669359700484,268.38687488214134,387.9754690842046,537.5563948371642,836.8824280399845,1435.8501460527796,2634.3223731096045,0.5970294402010005,0.4504401708502626,0.222909281974384,0.7451678071920711,0.8140455483088878,0.5816085065225967,1.0475730945488877,0.985543391890854,0.9424308979138994,1.401799646512737,1.5915649395111469,1.762173614125643,1.6559687540547918,1.8839268745388915,1.9425796993127,8.774850574293223,6.612104786039823,6.317699014103338,8.938403116696332,9.06119363384303,8.362800547114272,9.87750899698467,9.144959069099125,9.681476217035504,10.21488898850358,11.187277575837914,11.20955359183456,8.950239648408726,9.65435460975254,9.842994100965498
2.98841091112114,2.99075504881573,2.99233446583667,2.9939866432766,2.99547909293562,2.99669359700484,268.38687488214134,387.9754690842046,537.5563948371642,836.8824280399845,1435.8501460527796,2634.3223731096045,0.6368519357948028,0.495236171305364,0.363814005250848,0.793993520263242,0.8473992743144061,0.6297985099349713,1.0712888467519557,0.9826571087754798,0.946521061848178,1.1709750880282177,1.53838953581587,1.6312019191008302,1.7347626794169877,1.8346388079475655,1.77618885439119,8.132584290727712,6.900201659655305,7.185518732547281,9.102133737887128,8.973239205050934,8.222485890248155,9.90033632286093,9.849755101854488,8.935742444010952,10.498507564454394,11.239862433481726,10.89688088657553,10.216021830965108,9.550374250822928,9.221178349310296
2.98841091112114,2.99075504881573,2.99233446583667,2.9939866432766,2.99547909293562,2.99669359700484,268.38687488214134,387.9754690842046,537.5563948371642,836.8824280399845,1435.8501460527796,2634.3223731096045,0.5248588929006262,0.2734815130928748,0.1507861566215309,0.7393116009085555,0.8859938731409498,0.6843979656550363,1.033665107156122,1.0197974097181384,1.1076293168468672,1.139149463445615,1.526457242400915,1.5592118372286772,1.568196502173676,1.874815026485512,1.8594379423393663,7.990381211296875,7.929584431053335,7.066199460097992,9.36190852023828,9.071536837347606,8.867525845678333,10.543437468834256,10.120001669063862,9.019765977395195,9.924710605394043,10.463501253237004,11.619166137222235,9.276489933604193,9.848598120402208,9.196643652639004
2.98841091112114,2.99075504881573,2.99233446583667,2.9939866432766,2.99547909293562,2.99669359700484,268.38687488214134,387.9754690842046,537.5563948371642,836.8824280399845,1435.8501460527796,2634.3223731096045,0.5105934390870382,0.613950565463121,0.2269539090702994,0.6873065155126188,0.746934479792623,0.4031797755386308,0.9900175751935588,1.059304573667853,0.981701910620564,1.2069003029436614,1.6340396696903092,1.592795941223409,1.6867438254025158,1.7105526597904566,2.10384416263377,8.524718048548863,6.835924088212995,6.280302489322127,9.688275360456371,9.66901198703284,8.697621576016804,10.58302344293478,9.551388924710396,9.715879017963466,11.34756909277829,10.825963898564774,11.795038052093512,9.421837495785455,10.07648325833154,10.1097866424184
2.98841091112114,2.99075504881573,2.99233446583667,2.9939866432766,2.99547909293562,2.99669359700484,268.38687488214134,387.9754690842046,537.5563948371642,836.8824280399845,1435.8501460527796,2634.3223731096045,0.5875649550510326,0.3078032272156776,0.0755778852458413,0.7513590439803057,0.7395171561031668,0.5342821321156411,1.1681083467979887,1.045540236895202,0.94836528006474,1.249353844477052,1.450498680257499,1.7169011779639822,1.9249473579548384,1.5918479709418665,1.809232116725906,8.406713558730328,7.7984258457830276,6.783700887009432,9.245987576791686,9.589942950348302,9.374732350135185,9.248858582019704,9.89358311503499,9.716471950139368,10.539576621209331,11.143091768325904,10.077508130121837,9.33074465003716,8.708896684145458,9.64679636463338
2.98841091112114,2.99075504881573,2.99233446583667,2.9939866432766,2.99547909293562,2.99669359700484,268.38687488214134,387.9754690842046,537.5563948371642,836.8824280399845,1435.8501460527796,2634.3223731096045,0.5744212003737059,0.4760810667789427,0.246784645663174,0.7119080338659961,0.6807293588432808,0.6465043874863424,1.07801702411096,0.7365982841866507,0.8139535197387182,1.3934406885504558,1.5477060096815372,1.4872435699030355,1.7226381147253993,1.8174366109829212,1.776101928520626,9.055573077090743,7.621861412440757,6.6040475969349455,8.709508548890708,8.699637473626144,8.479894964893283,9.350059845273597,9.738713137095,9.821567806038177,10.408311667145163,10.462211485777392,11.405030163978305,9.413547596682749,9.352705039806994,10.422046589493926
2.98841091112114,2.99075504881573,2.99233446583667,2.9939866432766,2.99547909293562,2.99669359700484,268.38687488214134,387.9754690842046,537.5563948371642,836.8824280399845,1435.8501460527796,2634.3223731096045,0.6574819426335207,0.3845471746453518,0.2564625246362724,0.6905897717933205,0.8008826076939382,0.7020736829184424,1.0467167548243497,0.8847147230153485,0.9568870038090592,1.2249582138067296,1.378621963147373,1.5979822475530614,1.7210599904592474,1.824731676458736,1.839381023540474,7.542706593738156,6.878160677820866,6.030548963595052,8.773104281820991,8.417471314101103,9.03432143600611,10.339910500351364,9.4112385167008,9.58793874909249,9.171511621880745,10.58324383409667,11.38350974842674,9.386366463392395,8.466731595638764,9.993152235957952
2.98841091112114,2.99075504881573,2.99233446583667,2.9939866432766,2.99547909293562,2.99669359700484,268.38687488214134,387.9754690842046,537.5563948371642,836.8824280399845,1435.8501460527796,2634.3223731096045,0.5871298835857528,0.462887544458709,0.2564624907975937,0.6465533552370281,0.7734359726895372,0.5034993386860542,1.2349333935266948,1.0391650774079355,0.8831062650375551,1.2603840751572484,1.6558581716558582,1.4544744170490271,1.897840889269829,1.8134565281274069,1.7754705954622798,8.249596377590954,7.802998723688884,7.0803168112385375,9.840736731902664,9.86816609065767,8.866479382719167,10.37334001043348,9.373818960726805,10.626218253537784,11.183972872539426,10.388900579554305,11.05226897318176,9.589764399321504,9.52084231235645,9.57852604373495
2.98841091112114,2.99075504881573,2.99233446583667,2.9939866432766,2.99547909293562,2.99669359700484,268.38687488214134,387.9754690842046,537.5563948371642,836.8824280399845,1435.8501460527796,2634.3223731096045,0.5899978174033518,0.3888484163770784,0.4149510978086592,0.8437496849914813,0.8112813570119409,0.6908824678700795,1.0858200231243662,0.9956490890232982,0.98600349697418,1.1391464556948336,1.4449199536284023,1.633243009204652,1.7836660037084482,1.8906772220650756,1.7277493815052425,8.480662591510988,7.329990836490819,7.107288159101586,8.403466541223887,9.268750554665546,9.00590634869988,9.769750335731462,9.630469404587489,8.734028186709166,10.56738840963949,10.433636547081468,10.59292818262131,9.06486698578422,9.639240796867124,10.048302573302694
2.98841091112114,2.99075504881573,2.99233446583667,2.9939866432766,2.99547909293562,2.99669359700484,268.38687488214134,387.9754690842046,537.5563948371642,836.8824280399845,1435.8501460527796,2634.3223731096045,0.588485169367608,0.4241066253831037,0.0762420807680681,0.7929856787850964,0.9912997805697724,0.6353093157597152,1.1086901696415636,0.8699610318444866,1.1487677729103347,1.3627221924016042,1.4936274763515571,1.562481169965732,1.6808806618267882,1.76037869530041,1.9075612301339624,8.359723529284881,6.804475149612696,5.546747642809633,9.213642679304016,9.078252844021202,8.660920173403646,10.044609738685956,9.609002717328574,9.92099071082842,9.90219861799268,11.440998791962723,11.504361757640014,8.886374481734109,9.367556437887409,10.289737189875996
