dE_dP(10),dE_dP(50),dE_dP(100),dE_dP(200),dE_dP(400),dE_dP(800),E_c(10),E_c(50),E_c(100),E_c(200),E_c(400),E_c(800),M_1,M_2,M_3,M_4,M_5,M_6,M_7,M_8,M_9,M_10,M_11,M_12,M_13,M_14,M_15,R_1,R_2,R_3,R_4,R_5,R_6,R_7,R_8,R_9,R_10,R_11,R_12,R_13,R_14,R_15
1.40772375165633,1.55201930644646,1.68706203968876,1.87236235194198,2.08677550997702,2.29715884433474,145.89001549037482,205.22184670154223,286.364011440694,465.03867584900473,863.2050885892996,1745.469601711242,0.3087443256832127,0.20506988930505,0.2895401513285181,1.532251172467524,1.2206153164494415,1.1359451839132289,2.088767391779535,1.923129731916372,2.1897880596581687,2.6001718732985366,2.786992896485536,2.9865659976562986,3.327605665151671,3.220803454127984,3.3346404876462947,8.509000000000723,7.435000000000818,8.331000000000822,14.26999999999753,13.290999999998071,12.99199999999824,15.664999999996756,15.288999999996966,15.879999999996638,16.647999999997364,16.941999999997723,17.214999999998057,15.06599999999709,14.733999999997272,15.088999999997077
1.36018305200348,1.49506501024951,1.62457064877735,1.80708477819986,2.02454664381981,2.24351982627866,143.85389100631642,201.07455703840188,279.21101786247067,451.4422887894009,836.7863177409332,1695.9366896921206,0.5887966510464118,0.2672439107611329,0.6895665810186153,1.412482713264112,1.072208091196354,1.3316519180372148,1.9038219813565056,1.708542962518352,2.285122339520387,2.9780442619250707,2.785638101524602,2.927318571369165,3.219363067672335,3.603946161649033,3.467109783873507,10.558999999999587,8.148000000000923,11.115999999999278,13.98199999999769,12.814999999998337,13.725999999997832,15.323999999996946,14.82999999999722,16.165999999996775,17.329999999998197,17.05399999999786,17.260999999998113,14.732999999997274,16.003999999996577,15.494999999996852
2.98880386392976,2.9909582551712,2.99245150208534,2.99404364269696,2.99550346445629,2.99670316690624,288.329928761878,407.929757989372,557.518362007767,856.8525044334922,1455.8276026109322,2654.305865054056,0.5603382932570673,0.2258382825154855,0.5036905106820502,0.8322026286296862,0.692237890479159,0.8536995767428578,1.0091406438441206,1.0435709125469468,1.0602610549395408,1.2936812282624524,1.479463382654874,1.2462152210505504,1.7087261887650298,1.822777579388836,1.6680435066402612,8.122000000000938,6.086000000000367,7.858000000000959,9.149000000000369,8.663000000000638,9.217000000000333,9.664000000000083,9.753000000000034,9.79500000000001,10.303999999999728,10.603999999999562,10.21199999999978,9.016000000000442,9.575000000000133,8.847000000000536
2.93830611711799,2.95016944813458,2.95839519441429,2.96716795043651,2.97521324775771,2.98182587660804,281.0228356312863,398.8175860013243,546.5502022666487,842.8800551699412,1437.2305112528013,2628.8419020899432,0.2372279130576735,0.526460653049249,0.3697894702289515,0.7470305761406992,0.613837846040794,0.5852229187991472,1.2231925121164626,1.0474247215183143,1.1944574274787585,1.2638481528337466,1.518272703064813,1.3376871769225078,1.75141790189188,1.6419519391371498,1.9074229385165136,6.241000000000419,8.044000000000981,7.197000000000738,8.952000000000478,8.435000000000764,8.312000000000833,10.28099999999974,9.86799999999997,10.218999999999776,10.364999999999696,10.792999999999456,10.506999999999616,10.995999999999343,10.929999999999382,10.880999999999409
2.87878631843589,2.90204852842831,2.91819576171539,2.93542982377061,2.9512442542178,2.96424770628835,272.8569347891354,388.5230127896029,534.0653821935098,826.8481180290225,1415.7362133863055,2599.234779877486,0.4239624864608451,0.3556468047320211,0.5538801985299505,0.7566453826800327,0.6446255948636769,0.8089288189837519,1.1293166250994386,1.0149730872978178,1.093258112859979,1.390289743291594,1.4459017371723122,1.596264686269166,1.9478672161647328,1.727271236871845,1.988066072149901,7.598000000000872,7.185000000000734,8.26300000000086,9.0900000000004,8.65900000000064,9.2730000000003,10.196999999999788,9.901999999999951,10.107999999999835,10.745999999999484,10.84099999999943,11.054999999999312,10.195999999999788,9.122000000000384,10.561999999999584
2.81051884239518,2.84674073548979,2.87193795685878,2.89887100692796,2.9236144748762,2.9439757547284,264.0375261581924,377.2592786030647,520.2826671592501,808.9813652518147,1391.5748087187285,2565.7190647991874,0.4845740016815324,0.3411351182913293,0.4137855575430341,0.7977551376950837,0.711104267851005,0.87810019338657,1.2365744791182394,0.9765873174955184,1.2018738070696016,1.63729668933025,1.4137867995033582,1.5678565868444003,1.8230431547349724,1.8737661568906343,1.968141867741748,8.022000000000993,7.175000000000731,7.631000000000883,9.354000000000257,9.035000000000432,9.624000000000104,10.592999999999568,9.925999999999938,10.513999999999612,11.29399999999918,10.95199999999937,11.20199999999923,9.52300000000016,9.74000000000004,10.21299999999978
2.73396098364603,2.78448991049528,2.81976466346999,2.85756213071523,2.89235442867133,2.92102208286406,254.77920091834648,365.2542587633479,505.43922845543307,789.5269451653887,1365.002641148478,2528.558684035077,0.5876104335227121,0.2070805457589703,0.3641894297780547,0.9013374321845312,0.9549950268691384,0.8151373115917544,1.2640133116700354,1.3000462133433657,1.2262310015797893,1.3975489472010614,1.7254521496652695,1.4552882237344498,2.108495007183189,1.851901770444462,1.8656623062374649,8.635000000000653,6.1840000000004,7.422000000000813,9.835999999999988,10.003999999999897,9.546000000000149,10.818999999999445,10.8989999999994,10.731999999999491,11.099999999999287,11.609999999999005,11.208999999999229,11.476999999999078,9.657000000000089,9.711000000000055
2.64979718949286,2.71566550742426,2.76189388587294,2.81161161619613,2.8575111661418,2.89540533418728,245.2971161967625,352.7431197095122,489.78436798330654,768.7494302610941,1336.29843069054,2488.044064925793,0.4314284249199372,0.5894129310469122,0.3487482138887079,0.7344288949020912,0.7687544746767385,0.8019657658754864,1.314469584038524,1.294572941273521,1.1877459727238155,1.7379035317979654,1.6560226705857122,1.609369837745107,2.096277892833486,2.0973572788564296,2.1373139038053464,7.943000000000987,8.76600000000058,7.420000000000813,9.384000000000238,9.516000000000163,9.639000000000095,11.11099999999928,11.065999999999306,10.809999999999448,11.856999999998868,11.74499999999893,11.67399999999897,10.744999999999484,10.75099999999948,10.994999999999346
2.55897170653514,2.64078678060067,2.69863529734279,2.76117490960675,2.81915259213495,2.86715252502867,235.79805224147776,339.96051413879354,473.5727146922429,746.9252462360146,1305.7589570843504,2444.4889197212915,0.2852613562578205,0.4630812707898042,0.548421249594688,0.9549270357488888,0.8891108597874875,1.046903133706064,1.2820054154297589,1.4483770979712751,1.3486877719305777,1.718626981314841,1.7531399428585772,1.5833545185978422,1.9195761806672704,2.032668850258073,1.941413829553888,7.05200000000069,8.241000000000872,8.69500000000062,10.313999999999725,10.095999999999844,10.596999999999566,11.22299999999922,11.591999999999016,11.377999999999131,12.06799999999875,12.116999999998724,11.848999999998872,9.981999999999909,10.406999999999671,10.058999999999864
2.46270014823562,2.56054015953606,2.63040454386412,2.70646344452626,2.77737194981602,2.8363009700125,226.47185396033225,327.13266877352333,457.0571114077565,724.3366951969524,1273.6943456157992,2398.2266960853563,0.3075447732095978,0.5882223694511074,0.5432467737995362,1.050725009667289,1.0175004732352388,0.9486031167780916,1.4286350130884105,1.4923021037069455,1.1140059732289544,1.716917737170247,1.7851965687900384,1.878717960364341,2.283940871858346,2.0614291058389385,2.2992089063710885,7.329000000000782,9.02100000000044,8.797000000000564,10.778999999999463,10.676999999999522,10.455999999999644,11.754999999998924,11.88999999999885,10.964999999999362,12.30299999999862,12.407999999998562,12.534999999998492,12.692999999998404,10.5339999999996,11.643999999998986
