dE_dP(10),dE_dP(50),dE_dP(100),dE_dP(200),dE_dP(400),dE_dP(800),E_c(10),E_c(50),E_c(100),E_c(200),E_c(400),E_c(800),M_1,M_2,M_3,M_4,M_5,M_6,M_7,M_8,M_9,M_10,M_11,M_12,M_13,M_14,M_15,R_1,R_2,R_3,R_4,R_5,R_6,R_7,R_8,R_9,R_10,R_11,R_12,R_13,R_14,R_15
21.865893352751257,6.773070809655208,4.162424146129154,2.6101243526175044,1.68712137308685,1.1383005178735677,864.6357341100502,1304.6141619310415,1564.9696584516612,1888.0994820940032,2299.39419693896,2842.561657195416,0.1325042825890841,0.3791344225247137,0.5077259192722722,0.358083385869393,0.5408244972993381,0.4298102423031678,0.5085177866147346,0.3946098877384039,0.7303538625014284,0.6454019508327552,0.8004447671367397,0.7742753183202207,0.8996087096047584,0.9242642620530822,0.951542588944896,5.935296328663323,5.139783241108125,5.402008084092247,6.325229439151548,5.643338049150425,5.789104230785977,5.723633353273136,4.491945486114224,5.818561131469187,5.6377172828931865,6.526121030556657,4.74876971755626,6.339681603619119,4.908174918156577,5.555160385977233
21.865893352751257,6.773070809655208,4.162424146129154,2.6101243526175044,1.68712137308685,1.1383005178735677,864.6357341100502,1304.6141619310415,1564.9696584516612,1888.0994820940032,2299.39419693896,2842.561657195416,0.0417934221138741,0.3197409504499464,0.4071090407972991,0.4014461079694581,0.2194155629182949,0.544979033026484,0.4047811898818207,0.6302455876218156,0.6987809691580463,0.6866346083664518,0.7962808395184808,0.7104273947318348,0.8833127172487157,0.7592545906442474,0.9038504653107802,6.236314360570566,6.270948064201867,6.284654999049532,6.376616051039048,6.18376250994312,4.776885657950132,5.75295101116802,5.224526689409393,5.454501632192033,5.23890286964984,6.106647536479625,5.624223449005485,5.647090567409168,6.137564381634874,4.5366165402818925
21.865893352751257,6.773070809655208,4.162424146129154,2.6101243526175044,1.68712137308685,1.1383005178735677,864.6357341100502,1304.6141619310415,1564.9696584516612,1888.0994820940032,2299.39419693896,2842.561657195416,0.2504350811267509,0.0763550946015587,0.3252715421133713,0.3863530952077713,0.2902912022802527,0.5439921462386319,0.4936029601695136,0.3334497553384119,0.5852356106200106,0.7253839467056196,0.7988781171884121,0.7504895419690174,0.822428009231282,0.7944214926285634,0.8599498444817008,6.459396686039989,5.717359952015115,6.060139649544898,5.103463949806297,5.502146822926982,5.928113104644945,4.759922110222269,6.340319378870256,5.445990351030372,4.473520523442671,5.869310885980665,5.808453344131305,5.17086760692614,5.7539162077528,5.453978482626756
21.865893352751257,6.773070809655208,4.162424146129154,2.6101243526175044,1.68712137308685,1.1383005178735677,864.6357341100502,1304.6141619310415,1564.9696584516612,1888.0994820940032,2299.39419693896,2842.561657195416,0.2177647826852703,0.2521789918643667,0.3779547182019982,0.4873937523112225,0.2820440021282653,0.3880324416563577,0.4942758429406609,0.5776980830426236,0.6143924478995421,0.7579460344326742,0.7739520876364108,0.6906862542957687,1.0595772614023624,0.8757342645653073,0.7804444486303553,5.208516925046328,5.048229991042911,5.547196067978408,5.21415424137127,5.658523479833159,5.670396504055498,5.969383284834763,4.9752860092258,5.330703434197228,4.8720255786421145,4.83774074712584,5.08543845146894,6.69053927949364,5.243861512077473,6.02869278068334
21.865893352751257,6.773070809655208,4.162424146129154,2.6101243526175044,1.68712137308685,1.1383005178735677,864.6357341100502,1304.6141619310415,1564.9696584516612,1888.0994820940032,2299.39419693896,2842.561657195416,0.308658289038597,0.2052658968006348,0.5696533345016679,0.4284794087965994,0.2742763253489404,0.4736900020880834,0.3622859794826129,0.7011833426703934,0.6148432018049471,0.5393090609996384,1.0309388957604364,0.5739643994281443,0.917070820808093,0.6209533389966422,0.9835024526714184,5.888370572943248,4.98715918213798,5.356728985240356,4.909818489975371,5.959156253484207,5.224382849663741,6.384055676318516,6.042707814551966,5.725208994296621,5.87352571989762,5.862690351788396,5.552357097830731,5.805561956969994,5.835273338650033,6.00253477950654
21.865893352751257,6.773070809655208,4.162424146129154,2.6101243526175044,1.68712137308685,1.1383005178735677,864.6357341100502,1304.6141619310415,1564.9696584516612,1888.0994820940032,2299.39419693896,2842.561657195416,0.1434556055081826,0.093742758942349,0.3915529674782321,0.3573492482676547,0.2644326399686559,0.4002651156919825,0.3670806192414528,0.6454874818230072,0.5208932718232272,0.9395324889957596,0.9321560257046376,0.6432468072325329,0.909962468065296,0.6946382214775867,0.908610109884512,6.044523620421442,5.904716891845601,4.96859017912402,5.224569749013969,5.136134261599375,5.8114178439865904,5.551680587890202,6.227336877800564,5.969588654017992,4.327554901365708,6.054483908817858,5.893441551937134,5.988283452870418,5.205250100820283,5.029960049743189
21.865893352751257,6.773070809655208,4.162424146129154,2.6101243526175044,1.68712137308685,1.1383005178735677,864.6357341100502,1304.6141619310415,1564.9696584516612,1888.0994820940032,2299.39419693896,2842.561657195416,0.1607051411317105,0.2246915902530535,0.3544339763090043,0.2692452595882314,0.3441588240418978,0.5004770007813044,0.7099834845539238,0.4170174293796205,0.7230366465554884,0.8111587879575489,0.7982474090494858,0.7153622052505335,1.0159037782909164,0.94203170724608,0.9893662735878436,6.082654232971326,5.636175858323988,5.889177117727547,5.044617502474579,5.411725740048249,6.020246999798653,6.179861187888557,6.559489025795751,4.524425765903528,5.152312066611249,5.965004690283886,5.260354284162496,6.235934905549676,5.271644820132305,5.457169818908301
21.865893352751257,6.773070809655208,4.162424146129154,2.6101243526175044,1.68712137308685,1.1383005178735677,864.6357341100502,1304.6141619310415,1564.9696584516612,1888.0994820940032,2299.39419693896,2842.561657195416,0.0984551507500069,0.2171155240071434,0.2401840538464562,0.5763278418481379,0.451564829233988,0.3032318203903053,0.5395285512817753,0.5757792947366448,0.6858670660037526,0.8635727209367378,0.8520764806557382,0.6672768059566182,1.0768218826065483,0.9175949864785886,0.8392574693795978,5.4509177146594245,5.981100930914142,5.281812101119852,5.4565476378013775,4.907516454187266,5.588250077484532,5.746197226008624,5.345974388399048,6.842870499050443,5.350945529455553,5.616924820762092,5.471852401755503,6.160182626945049,5.232185995427356,5.602962080535991
21.865893352751257,6.773070809655208,4.162424146129154,2.6101243526175044,1.68712137308685,1.1383005178735677,864.6357341100502,1304.6141619310415,1564.9696584516612,1888.0994820940032,2299.39419693896,2842.561657195416,0.2186019708438753,0.3978477147764263,0.3829100711839059,0.3983676479152301,0.2693987780306902,0.3526626383524432,0.2445764330892893,0.6292162938146515,0.5101325244459033,0.9608759706664732,0.8273244913302302,0.5153427541677061,0.93435413505854,0.9610915535973024,0.890809453786941,6.306061339831312,6.017055763690909,5.238560916156827,4.918316552489657,5.991989665280656,5.262389106154093,5.261645665328085,5.576882730511899,5.433995431885331,5.849288926149433,5.1137837176174585,6.293869820755599,5.582254428595367,6.152569366693446,4.931873192131198
21.865893352751257,6.773070809655208,4.162424146129154,2.6101243526175044,1.68712137308685,1.1383005178735677,864.6357341100502,1304.6141619310415,1564.9696584516612,1888.0994820940032,2299.39419693896,2842.561657195416,0.3191937514024127,0.129762920510838,0.513520039651862,0.5271208855465882,0.3546568398061345,0.3889935388431947,0.4290413080675861,0.5679914598030318,0.5899025943830827,0.5759717747141292,0.6855138299739808,0.7896177480738173,1.0220148829431894,0.8918545405552026,0.9598958017034452,6.936478203488001,5.67354381801301,6.045459421773289,5.6643836884247385,5.679511642102399,5.274475084806904,6.145087300953192,5.67828618729528,5.5173765934355785,5.253585501784669,5.4192317002800765,5.902683869781933,5.143607561984143,4.630738418875996,6.187829882928701
